candidate_name,layers,k,known_route,trace_count,top_k,layer_index,reverse_tail_priority,bi_prune_priority,normalized_delta_nll,topk_union_jsd,late_jsd_spike,late_entropy_spike,entropy_monotonicity_violation,math_token_delta_nll,answer_token_delta_nll,overconfidence_collapse,rtd,smoke_rtd,calibration_rtd,holdout_rtd,gsm8k_retention,xsum_retention,risky_gsm8k_lt_0_60,score_file
rtp_gate_structure_drop_1_5,"1,5",2,,300,100,,,,105.48551423797134,0.04444898264420382,0.225364372460557,0.854465271746364,0.20207373396091408,196.58842025693397,21.93884712313293,1.388648083505875,43.441123096447505,,43.730655764134866,42.86205776107276,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/rtp_gate_structure_drop_1_5.json
rtp_gate_structure_drop_1_5_24,"1,5,24",3,,300,100,,,,174.7929262187373,0.0657820384825186,0.3020930512490176,1.2434756175933435,0.24172526536876915,260.6923832980268,40.81273509766386,1.4168392156797316,66.91878113582692,,65.70632071011221,69.34370198725637,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/rtp_gate_structure_drop_1_5_24.json
rtp_gate_structure_drop_1_5_9_24,"1,5,9,24",4,,300,100,,,,514.7989380605322,0.10971941445270271,0.414534525021499,1.9103070281476524,0.3384453169547747,875.0304785886428,202.37391408744293,1.564274165547361,209.28575973249076,,213.07835206698275,201.7005750635068,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/rtp_gate_structure_drop_1_5_9_24.json
rtp_gate_structure_drop_1_6,"1,6",2,,300,100,,,,65.09780137951746,0.028831879885154697,0.13727591511787424,0.6517475660989699,0.17973591560077282,129.34778458563702,26.157314103377914,1.2272507333749885,28.12074569835614,,29.537900673820353,25.286435747427713,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/rtp_gate_structure_drop_1_6.json
rtp_gate_structure_drop_1_6_24,"1,6,24",3,,300,100,,,,111.22320911445604,0.04927617143256263,0.23395682301465787,1.023019343192504,0.21734365894792196,165.60137920186438,28.231432135376192,1.3413124051123946,42.73828721942022,,43.02440696158152,42.16604773509757,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/rtp_gate_structure_drop_1_6_24.json
rtp_gate_structure_drop_1_6_9_24,"1,6,9,24",4,,300,100,,,,285.96373775937894,0.08221856567807723,0.3280366019286859,1.495414222066878,0.27950807455738863,477.6463454895976,58.951383681581355,1.9352410001988554,113.04388867597673,,115.73634120621992,107.65898361549041,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/rtp_gate_structure_drop_1_6_9_24.json
rtp_gate_structure_drop_1_7,"1,7",2,,300,100,,,,71.37845017973436,0.04471570218884281,0.20633278950118214,0.8089213991073875,0.2071001870348449,126.81249707309733,70.52648249687783,1.446901091949713,31.75485945269201,,33.51009629956368,28.244385758948667,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/rtp_gate_structure_drop_1_7.json
rtp_gate_structure_drop_1_7_24,"1,7,24",3,,300,100,,,,131.84649348677817,0.06520110484535832,0.2753294197241203,1.16137604829832,0.24065168695780373,182.70228848526835,68.3426075172611,1.5090369679401443,51.30660549286803,,52.2852332905667,49.34934989747057,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/rtp_gate_structure_drop_1_7_24.json
rtp_gate_structure_drop_1_7_9_24,"1,7,9,24",4,,300,100,,,,434.7311280164214,0.10943354108321225,0.39308743848796185,1.7479934830959571,0.3264913018566048,704.4858081754436,145.7875115291571,2.2918157474141707,172.79620417031347,,180.5020936321237,157.3844252466931,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/rtp_gate_structure_drop_1_7_9_24.json
rtp_gate_structure_drop_1_8,"1,8",2,,300,100,,,,33.45972215904331,0.028850040078579966,0.13103903706772804,0.6366412384432355,0.17859905924063985,62.115266728799334,19.262407858406448,0.7879084543620837,14.466993563624449,,13.868168455393743,15.664643780085855,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/rtp_gate_structure_drop_1_8.json
rtp_gate_structure_drop_1_8_24,"1,8,24",3,,300,100,,,,77.42439051318497,0.04863551950249908,0.22097660544783912,0.9861086876718062,0.21345624438476837,95.76534440835029,23.831764712469813,0.9526316274167391,28.458181493601327,,27.9824141307846,29.409716219234742,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/rtp_gate_structure_drop_1_8_24.json
rtp_gate_structure_drop_1_8_9_24,"1,8,9,24",4,,300,100,,,,268.9099794752842,0.08579891156301854,0.3412562304244881,1.5981016964640693,0.2895165054011914,406.12651994215435,68.78428057442733,1.4588516397067983,103.5504837021577,,107.25075557620663,96.14993995405993,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/rtp_gate_structure_drop_1_8_9_24.json
rtp_gate_structure_drop_1_9,"1,9",2,,300,100,,,,20.022659522067332,0.0253628289101058,0.11976861705420869,0.5253946083815071,0.1692111792592209,35.85596678507132,4.225112911820178,0.8610496335585545,8.238100765200995,,7.5536169196846945,9.60706845623359,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/rtp_gate_structure_drop_1_9.json
rtp_gate_structure_drop_1_9_10_24,"1,9,10,24",4,,300,100,,,,196.90483680261607,0.07227364830050903,0.3094209950450602,1.3433017696648277,0.25826716017102774,304.5937376121982,44.911400551082586,1.4980933040661473,76.18594635676426,,76.57447424243738,75.40889058541818,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/rtp_gate_structure_drop_1_9_10_24.json
rtp_gate_structure_drop_1_9_11_24,"1,9,11,24",4,,300,100,,,,345.4555611622507,0.09164969403545387,0.36766573121513135,1.616648611255257,0.30354873115038356,531.3874637302036,58.6219395750556,1.6374434929897563,132.21598107686347,,138.66756737554505,119.31280847949995,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/rtp_gate_structure_drop_1_9_11_24.json
rtp_gate_structure_drop_1_9_12_24,"1,9,12,24",4,,300,100,,,,208.81234999595446,0.07356744821866257,0.32132608798098317,1.2760617441715847,0.26243075939870864,301.6735530685907,37.86735421017603,1.562477058055173,78.57193192874897,,83.54976115569467,68.6162734748577,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/rtp_gate_structure_drop_1_9_12_24.json
rtp_gate_structure_drop_1_9_13_24,"1,9,13,24",4,,300,100,,,,349.0400824982979,0.09166607243380726,0.36693142903849624,1.6920129814957654,0.3147689444280621,537.6351992866697,80.9730128183849,1.6023418286156088,134.740399330633,,130.92143095195158,142.37833608799582,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/rtp_gate_structure_drop_1_9_13_24.json
rtp_gate_structure_drop_1_9_14_24,"1,9,14,24",4,,300,100,,,,212.27014414718516,0.07052748606661062,0.31745628134284265,1.2665659896908865,0.24997885684078394,356.2334510944098,32.24314573306432,1.4810558417159434,83.51290781850203,,88.76436775422347,73.00998794705912,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/rtp_gate_structure_drop_1_9_14_24.json
rtp_gate_structure_drop_1_9_15_24,"1,9,15,24",4,,300,100,,,,295.92943317513306,0.0830996768001672,0.3325049315735902,1.7646493349568217,0.3131242733617437,486.9291946881029,82.67469053816815,1.5426662540563258,117.49297855504199,,118.03889270771971,116.40115024968658,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/rtp_gate_structure_drop_1_9_15_24.json
rtp_gate_structure_drop_1_9_16_24,"1,9,16,24",4,,300,100,,,,278.383853105751,0.07000165343481203,0.3098986681365199,1.2547986500350246,0.24497943662816737,513.2317763096197,75.85895588380878,1.566030032192714,114.78189721569237,,108.49195838005885,127.36177488695945,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/rtp_gate_structure_drop_1_9_16_24.json
rtp_gate_structure_drop_1_9_17_24,"1,9,17,24",4,,300,100,,,,227.40250009521492,0.06721187337492808,0.3015776550623597,1.3078115546876143,0.2652524872902328,396.62455180543753,58.89552190920104,1.0883578620349166,91.84893134557925,,94.5161230185678,86.514547999602,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/rtp_gate_structure_drop_1_9_17_24.json
rtp_gate_structure_drop_1_9_18_24,"1,9,18,24",4,,300,100,,,,385.12459365487626,0.0681092792390603,0.3133365999714941,1.3691151413860358,0.2566967775060657,806.0897068944199,34.776184940249934,1.1592041601418976,162.8437994879081,,165.13751125985706,158.25637594401033,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/rtp_gate_structure_drop_1_9_18_24.json
rtp_gate_structure_drop_1_9_19_24,"1,9,19,24",4,,300,100,,,,186.99839249274035,0.06645532455049029,0.29566539459499325,1.3092751470381991,0.2503519712550023,299.9847276345856,38.633772890050665,1.7102199523060664,73.02621201333626,,68.81556918409836,81.44749767181207,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/rtp_gate_structure_drop_1_9_19_24.json
rtp_gate_structure_drop_1_9_20_24,"1,9,20,24",4,,300,100,,,,510.03362535044016,0.07135270570521507,0.3388973216603964,1.3527333271650397,0.24652070688876174,1101.7103190998546,53.12282456609011,1.2909061419245715,218.64424949461957,,218.37803939052753,219.17666970280385,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/rtp_gate_structure_drop_1_9_20_24.json
rtp_gate_structure_drop_1_9_21_24,"1,9,21,24",4,,300,100,,,,184.42402228560266,0.06997068758418692,0.3194170720758682,1.2745333955964704,0.2535656710094843,243.7352426337081,95.96477489029178,1.3937989841067284,70.73585954699311,,69.044590843557,74.11839695386534,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/rtp_gate_structure_drop_1_9_21_24.json
rtp_gate_structure_drop_1_9_22_24,"1,9,22,24",4,,300,100,,,,280.60675312133105,0.08145418563167496,0.34858415825413513,1.6330965060754548,0.3017785929362717,284.0971907548738,120.31998985061315,1.5415182006074333,99.29921547363438,,98.70044586849058,100.49675468392199,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/rtp_gate_structure_drop_1_9_22_24.json
rtp_gate_structure_drop_1_9_23_24,"1,9,23,24",4,,300,100,,,,257.58874903910385,0.07677098895321986,0.3659356226979577,1.1354770113095165,0.2376699353750854,353.66786136444074,47.45434924530945,1.7657967263516392,95.39676316690098,,95.21545563362551,95.75937823345207,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/rtp_gate_structure_drop_1_9_23_24.json
rtp_gate_structure_drop_1_9_24,"1,9,24",3,,300,100,,,,55.75895734256175,0.044255221915725076,0.2058799205545251,0.8823686455300632,0.19969779506710228,62.61653533719378,11.754424961467533,1.2099998926806481,19.776356410760762,,18.78703483195445,21.754999568373407,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/rtp_gate_structure_drop_1_9_24.json
rtp_gate_structure_drop_1_9_24_25,"1,9,24,25",4,,300,100,,,,1382.76244967462,0.11448091580951388,0.502558483577122,1.1857449680337953,0.25993361652849034,996.9545705150988,134.83472130091556,1.819546576774684,432.5613414322203,,436.11008212974184,425.46386003717686,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/rtp_gate_structure_drop_1_9_24_25.json
rtp_gate_structure_drop_2,2,1,,300,100,2,2,5,50.74975918163579,0.02493988892262183,0.13969937876334562,0.5886049120207711,0.1745123262675482,102.46715965672513,30.152756466085776,0.6200009473394211,22.54843648539529,,24.500055145707485,18.645199164770858,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/rtp_gate_structure_drop_2.json
rtp_gate_structure_drop_20,20,1,,300,100,20,20,4,316.8866689624657,0.017715688382281054,0.07940948157619196,0.2966748430413185,0.14769210989806758,805.9006702813253,7.988845460902251,0.2859910276764434,144.17897346086593,,141.81217896747762,148.91256244764247,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/rtp_gate_structure_drop_20.json
rtp_gate_structure_drop_21,21,1,,300,100,21,21,3,18.195550272844343,0.014800253940541313,0.07001038690036403,0.2826184529215047,0.15179667249412904,40.46865413887318,2.5661820283209633,0.3335441746213688,7.998768806653839,,6.51414239945631,10.968021621048885,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/rtp_gate_structure_drop_21.json
rtp_gate_structure_drop_22,22,1,,300,100,22,22,0,24.70149561333884,0.01640562085490805,0.0711895735707321,0.39277069238423895,0.16968935767659712,53.435704636811494,4.616856643698607,0.21778872267130633,10.779300642786206,,11.558584989923718,9.220731948511178,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/rtp_gate_structure_drop_22.json
rtp_gate_structure_drop_23,23,1,,300,100,23,23,7,14.893266824491663,0.012915233565108446,0.0551242791675116,0.2317727476839741,0.13924957236256783,37.28426831932286,0.6881650669522803,0.20714766008218558,6.8080365847253415,,7.1124650638023965,6.199179626571237,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/rtp_gate_structure_drop_23.json
rtp_gate_structure_drop_24,24,1,,300,100,24,24,6,16.229091338675868,0.017204700444166873,0.08154740984173307,0.4361897231596036,0.1594099283093624,4.981065939302863,3.5080134886046297,0.24208079334801066,4.737540424838437,,4.832464681065639,4.54769191238403,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/rtp_gate_structure_drop_24.json
rtp_gate_structure_drop_25,25,1,,300,100,25,25,0,32.484733267396315,0.021048275134990746,0.09581723222212536,0.3373465879281259,0.1537695490470194,24.686961393701736,5.602133076645441,0.3327522445163274,10.473697189409693,,11.445885920147322,8.529319727934416,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/rtp_gate_structure_drop_25.json
rtp_gate_structure_drop_3,3,1,,300,100,3,3,0,11.43198314045545,0.012996983288078448,0.06464725850002197,0.3002480471338202,0.14951358110132124,20.231546152899412,15.607525717552713,0.3633029003911001,5.3434529901861625,,6.424112236464151,3.1821344976301833,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/rtp_gate_structure_drop_3.json
rtp_gate_structure_drop_4,4,1,,300,100,4,4,0,101.52134661959104,0.04324629595789824,0.19095445910342937,0.8014339489358387,0.20341147998242684,208.24026257233933,21.941532053806835,1.354929349965567,43.367815179850396,,43.681155332930345,42.7411348736905,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/rtp_gate_structure_drop_4.json
rtp_gate_structure_drop_5,5,1,,300,100,5,5,0,29.02739442723775,0.024622499027738526,0.12711858631154116,0.552758267392904,0.16903104604388802,54.34773512502359,5.414980029116027,0.8106300830147707,12.031158304072765,,13.016833641976195,10.059807628265895,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/rtp_gate_structure_drop_5.json
rtp_gate_structure_drop_6,6,1,,300,100,6,6,0,16.106745768055475,0.014074422319618425,0.06381623928607012,0.4106047398095445,0.15746499631095454,31.447465754906542,10.100968291600788,0.38889561612877654,7.152530984144557,,7.739532407208781,5.9785281380161,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/rtp_gate_structure_drop_6.json
rtp_gate_structure_drop_7,7,1,,300,100,7,7,0,34.25914058824782,0.03246964408666676,0.14189323635764498,0.6240400935830741,0.19004064998791745,59.22718863373722,2.310448183668046,0.6717700813275439,13.585092050622926,,13.343285155702558,14.068705840463668,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/rtp_gate_structure_drop_7.json
rtp_gate_structure_drop_8,8,1,,300,100,8,8,0,12.116718975228824,0.01724520473212482,0.07941190378194353,0.4578929686346359,0.16174377159440173,22.21195054727648,14.234653957468721,0.43251070589201324,5.635043158572159,,6.096502422719022,4.712124630278426,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/rtp_gate_structure_drop_8.json
rtp_gate_structure_drop_9,9,1,,300,100,9,9,0,9.894656464522097,0.0159007248170014,0.07416900630421419,0.3889151996879373,0.1562168086949709,17.404804873337287,1.7649502324065285,0.46395468938621176,4.060800647428663,,3.4498208789538025,5.282760184378377,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/rtp_gate_structure_drop_9.json
single_layer_0,0,1,,300,100,0,0,0,657.3287685877649,0.07667263093949193,0.37988847187536884,1.351327458932815,0.26162611623110993,1354.4293645572968,1060.809746101112,1.646850525644745,326.09254871242007,,322.13201987494244,334.0136063873759,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/single_layer_0.json
single_layer_1,1,1,,300,100,1,1,0,1.3932916395035007,0.007673776867942394,0.03508709803802471,0.17783120012773232,0.1381841365426185,1.6075997144410297,1.2908512069089275,0.35169004146440674,0.6026784872505351,,0.5677944513765079,0.6724465589985907,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/single_layer_1.json
single_layer_10,10,1,,300,100,10,10,0,18.278629191045894,0.019793259214731188,0.09640317671377745,0.5006312394395936,0.1706924975091237,30.12220849927525,7.297998319630069,0.48098200365848964,7.473760372663907,,8.39172312812811,5.637834861735504,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/single_layer_10.json
single_layer_11,11,1,,300,100,11,11,2,32.596182467815574,0.022318788438834163,0.10351740291161672,0.5197098393495445,0.17455213389023722,54.71501650807082,1.9978091761972867,0.4847910960820159,12.760485721899895,,13.726647073102086,10.8281630194955,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/single_layer_11.json
single_layer_12,12,1,,300,100,12,12,0,17.564132693575235,0.01951095953745671,0.108606622341936,0.33404324474387975,0.15660399597618846,32.076513643888894,3.046659776894488,0.7074041493404764,7.223353272100504,,7.937727452169995,5.7946049119615,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/single_layer_12.json
single_layer_13,13,1,,300,100,13,13,0,36.84442995963745,0.027973423736656795,0.1543222171892242,0.6090294938291666,0.18668687838861764,62.52250759474346,10.243883871333496,0.5690503428992295,14.886070965535707,,14.923889174524518,14.810434547558053,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/single_layer_13.json
single_layer_14,14,1,,300,100,14,14,0,37.628426551556274,0.021539129371133947,0.1230333355748652,0.36905740568484635,0.15150934599036392,80.74782244253963,4.844099158325152,0.6373537771702457,16.227473131370104,,15.742774869922211,17.196869654265896,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/single_layer_14.json
single_layer_15,15,1,,300,100,15,15,0,57.83290547781648,0.02487492969550168,0.1139002320244369,0.5913499210617228,0.18481921530455236,132.24070324578963,8.987181350862052,0.4146572970798951,25.632174920382162,,24.781781977657534,27.332960805831444,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/single_layer_15.json
single_layer_16,16,1,,300,100,16,16,0,164.32987177742248,0.024298949062405612,0.13033477459068302,0.4001520777403367,0.1551728115262416,414.81668225302667,31.265856281979154,0.5355003833083716,75.95197947386252,,72.81796418209402,82.22001005739969,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/single_layer_16.json
single_layer_17,17,1,,300,100,17,17,0,74.74196485587578,0.019638120247749094,0.09732696391835166,0.4037265556888285,0.16590997918001174,175.1532533522021,4.7634163728581695,0.339328182031809,33.044779315572974,,32.231804920050166,34.67072810661854,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/single_layer_17.json
single_layer_18,18,1,,300,100,18,18,1,290.57278068590784,0.02179573480474523,0.10166448204451708,0.38938877531984045,0.15828004657957176,735.8441883029012,9.751290274688557,0.3532367437784205,132.1058334447221,,128.06402609012395,140.18944815391845,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/single_layer_18.json
single_layer_19,19,1,,300,100,19,19,0,41.233433744607304,0.015592155150990633,0.08008736685641618,0.36959014020833997,0.15878640530910018,101.69432836777456,6.283895993331415,0.5849684542129162,18.86763509792668,,16.977963720759824,22.646977852260385,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/single_layer_19.json
single_layer_2,2,1,,300,100,2,2,5,50.74975918163579,0.02493988892262183,0.13969937876334562,0.5886049120207711,0.1745123262675482,102.46715965672513,30.152756466085776,0.6200009473394211,22.54843648539529,,24.500055145707485,18.645199164770858,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/single_layer_2.json
single_layer_20,20,1,,300,100,20,20,4,316.8866689624657,0.017715688382281054,0.07940948157619196,0.2966748430413185,0.14769210989806758,805.9006702813253,7.988845460902251,0.2859910276764434,144.17897346086593,,141.81217896747762,148.91256244764247,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/single_layer_20.json
single_layer_21,21,1,,300,100,21,21,3,18.195550272844343,0.014800253940541313,0.07001038690036403,0.2826184529215047,0.15179667249412904,40.46865413887318,2.5661820283209633,0.3335441746213688,7.998768806653839,,6.51414239945631,10.968021621048885,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/single_layer_21.json
single_layer_22,22,1,,300,100,22,22,0,24.70149561333884,0.01640562085490805,0.0711895735707321,0.39277069238423895,0.16968935767659712,53.435704636811494,4.616856643698607,0.21778872267130633,10.779300642786206,,11.558584989923718,9.220731948511178,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/single_layer_22.json
single_layer_23,23,1,,300,100,23,23,7,14.893266824491663,0.012915233565108446,0.0551242791675116,0.2317727476839741,0.13924957236256783,37.28426831932286,0.6881650669522803,0.20714766008218558,6.8080365847253415,,7.1124650638023965,6.199179626571237,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/single_layer_23.json
single_layer_24,24,1,,300,100,24,24,6,16.229091338675868,0.017204700444166873,0.08154740984173307,0.4361897231596036,0.1594099283093624,4.981065939302863,3.5080134886046297,0.24208079334801066,4.737540424838437,,4.832464681065639,4.54769191238403,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/single_layer_24.json
single_layer_25,25,1,,300,100,25,25,0,32.484733267396315,0.021048275134990746,0.09581723222212536,0.3373465879281259,0.1537695490470194,24.686961393701736,5.602133076645441,0.3327522445163274,10.473697189409693,,11.445885920147322,8.529319727934416,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/single_layer_25.json
single_layer_3,3,1,,300,100,3,3,0,11.43198314045545,0.012996983288078448,0.06464725850002197,0.3002480471338202,0.14951358110132124,20.231546152899412,15.607525717552713,0.3633029003911001,5.3434529901861625,,6.424112236464151,3.1821344976301833,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/single_layer_3.json
single_layer_4,4,1,,300,100,4,4,0,101.52134661959104,0.04324629595789824,0.19095445910342937,0.8014339489358387,0.20341147998242684,208.24026257233933,21.941532053806835,1.354929349965567,43.367815179850396,,43.681155332930345,42.7411348736905,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/single_layer_4.json
single_layer_5,5,1,,300,100,5,5,0,29.02739442723775,0.024622499027738526,0.12711858631154116,0.552758267392904,0.16903104604388802,54.34773512502359,5.414980029116027,0.8106300830147707,12.031158304072765,,13.016833641976195,10.059807628265895,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/single_layer_5.json
single_layer_6,6,1,,300,100,6,6,0,16.106745768055475,0.014074422319618425,0.06381623928607012,0.4106047398095445,0.15746499631095454,31.447465754906542,10.100968291600788,0.38889561612877654,7.152530984144557,,7.739532407208781,5.9785281380161,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/single_layer_6.json
single_layer_7,7,1,,300,100,7,7,0,34.25914058824782,0.03246964408666676,0.14189323635764498,0.6240400935830741,0.19004064998791745,59.22718863373722,2.310448183668046,0.6717700813275439,13.585092050622926,,13.343285155702558,14.068705840463668,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/single_layer_7.json
single_layer_8,8,1,,300,100,8,8,0,12.116718975228824,0.01724520473212482,0.07941190378194353,0.4578929686346359,0.16174377159440173,22.21195054727648,14.234653957468721,0.43251070589201324,5.635043158572159,,6.096502422719022,4.712124630278426,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/single_layer_8.json
single_layer_9,9,1,,300,100,9,9,0,9.894656464522097,0.0159007248170014,0.07416900630421419,0.3889151996879373,0.1562168086949709,17.404804873337287,1.7649502324065285,0.46395468938621176,4.060800647428663,,3.4498208789538025,5.282760184378377,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/single_layer_9.json
smoke_drop_layer_24,24,1,,50,100,24,24,6,11.289086801520611,0.016238436989343064,0.07955221222384216,0.416719106121687,0.15676209070146657,4.023263794670089,1.9080554489848638,0.202859219766618,3.3406897706737255,3.3406897706737255,,,,,,/root/hs/paper2_layer_pruning/results/day12_rtp_gate/rtd_scores/smoke_drop_layer_24.json
